id,year,month_of_year,day_of_month,day_of_week,week_day,week_of_year,month,quarter,day8,month6,day_i
2002-09-13,2002,9,13,5,Friday,37,2002-09,3,20020913,200209,20020913
2002-09-14,2002,9,14,6,Saturday,37,2002-09,3,20020914,200209,20020914
2002-09-15,2002,9,15,0,Sunday,37,2002-09,3,20020915,200209,20020915
2002-09-16,2002,9,16,1,Monday,38,2002-09,3,20020916,200209,20020916
2002-09-17,2002,9,17,2,Tuesday,38,2002-09,3,20020917,200209,20020917
2002-09-18,2002,9,18,3,Wednesday,38,2002-09,3,20020918,200209,20020918
2002-09-19,2002,9,19,4,Thursday,38,2002-09,3,20020919,200209,20020919
2002-09-20,2002,9,20,5,Friday,38,2002-09,3,20020920,200209,20020920
2002-09-21,2002,9,21,6,Saturday,38,2002-09,3,20020921,200209,20020921
2002-09-22,2002,9,22,0,Sunday,38,2002-09,3,20020922,200209,20020922
2002-09-23,2002,9,23,1,Monday,39,2002-09,3,20020923,200209,20020923
2002-09-24,2002,9,24,2,Tuesday,39,2002-09,3,20020924,200209,20020924
2002-09-25,2002,9,25,3,Wednesday,39,2002-09,3,20020925,200209,20020925
2002-09-26,2002,9,26,4,Thursday,39,2002-09,3,20020926,200209,20020926
2002-09-27,2002,9,27,5,Friday,39,2002-09,3,20020927,200209,20020927
2002-09-28,2002,9,28,6,Saturday,39,2002-09,3,20020928,200209,20020928
2002-09-29,2002,9,29,0,Sunday,39,2002-09,3,20020929,200209,20020929
2002-09-30,2002,9,30,1,Monday,40,2002-09,3,20020930,200209,20020930
2002-10-01,2002,10,1,2,Tuesday,40,2002-10,4,20021001,200210,20021001
2002-10-02,2002,10,2,3,Wednesday,40,2002-10,4,20021002,200210,20021002
2002-10-03,2002,10,3,4,Thursday,40,2002-10,4,20021003,200210,20021003
2002-10-04,2002,10,4,5,Friday,40,2002-10,4,20021004,200210,20021004
2002-10-05,2002,10,5,6,Saturday,40,2002-10,4,20021005,200210,20021005
2002-10-06,2002,10,6,0,Sunday,40,2002-10,4,20021006,200210,20021006
2002-10-07,2002,10,7,1,Monday,41,2002-10,4,20021007,200210,20021007
2002-10-08,2002,10,8,2,Tuesday,41,2002-10,4,20021008,200210,20021008
2002-10-09,2002,10,9,3,Wednesday,41,2002-10,4,20021009,200210,20021009
2002-10-10,2002,10,10,4,Thursday,41,2002-10,4,20021010,200210,20021010
2002-10-11,2002,10,11,5,Friday,41,2002-10,4,20021011,200210,20021011
2002-10-12,2002,10,12,6,Saturday,41,2002-10,4,20021012,200210,20021012
2002-10-13,2002,10,13,0,Sunday,41,2002-10,4,20021013,200210,20021013
2002-10-14,2002,10,14,1,Monday,42,2002-10,4,20021014,200210,20021014
2002-10-15,2002,10,15,2,Tuesday,42,2002-10,4,20021015,200210,20021015
2002-10-16,2002,10,16,3,Wednesday,42,2002-10,4,20021016,200210,20021016
2002-10-17,2002,10,17,4,Thursday,42,2002-10,4,20021017,200210,20021017
2002-10-18,2002,10,18,5,Friday,42,2002-10,4,20021018,200210,20021018
2002-10-19,2002,10,19,6,Saturday,42,2002-10,4,20021019,200210,20021019
2002-10-20,2002,10,20,0,Sunday,42,2002-10,4,20021020,200210,20021020
2002-10-21,2002,10,21,1,Monday,43,2002-10,4,20021021,200210,20021021
2002-10-22,2002,10,22,2,Tuesday,43,2002-10,4,20021022,200210,20021022
2002-10-23,2002,10,23,3,Wednesday,43,2002-10,4,20021023,200210,20021023
2002-10-24,2002,10,24,4,Thursday,43,2002-10,4,20021024,200210,20021024
2002-10-25,2002,10,25,5,Friday,43,2002-10,4,20021025,200210,20021025
2002-10-26,2002,10,26,6,Saturday,43,2002-10,4,20021026,200210,20021026
2002-10-27,2002,10,27,0,Sunday,43,2002-10,4,20021027,200210,20021027
2002-10-28,2002,10,28,1,Monday,44,2002-10,4,20021028,200210,20021028
2002-10-29,2002,10,29,2,Tuesday,44,2002-10,4,20021029,200210,20021029
2002-10-30,2002,10,30,3,Wednesday,44,2002-10,4,20021030,200210,20021030
2002-10-31,2002,10,31,4,Thursday,44,2002-10,4,20021031,200210,20021031
2002-11-01,2002,11,1,5,Friday,44,2002-11,4,20021101,200211,20021101
2002-11-02,2002,11,2,6,Saturday,44,2002-11,4,20021102,200211,20021102
2002-11-03,2002,11,3,0,Sunday,44,2002-11,4,20021103,200211,20021103
2002-11-04,2002,11,4,1,Monday,45,2002-11,4,20021104,200211,20021104
2002-11-05,2002,11,5,2,Tuesday,45,2002-11,4,20021105,200211,20021105
2002-11-06,2002,11,6,3,Wednesday,45,2002-11,4,20021106,200211,20021106
2002-11-07,2002,11,7,4,Thursday,45,2002-11,4,20021107,200211,20021107
2002-11-08,2002,11,8,5,Friday,45,2002-11,4,20021108,200211,20021108
2002-11-09,2002,11,9,6,Saturday,45,2002-11,4,20021109,200211,20021109
2002-11-10,2002,11,10,0,Sunday,45,2002-11,4,20021110,200211,20021110
2002-11-11,2002,11,11,1,Monday,46,2002-11,4,20021111,200211,20021111
2002-11-12,2002,11,12,2,Tuesday,46,2002-11,4,20021112,200211,20021112
2002-11-13,2002,11,13,3,Wednesday,46,2002-11,4,20021113,200211,20021113
2002-11-14,2002,11,14,4,Thursday,46,2002-11,4,20021114,200211,20021114
2002-11-15,2002,11,15,5,Friday,46,2002-11,4,20021115,200211,20021115
2002-11-16,2002,11,16,6,Saturday,46,2002-11,4,20021116,200211,20021116
2002-11-18,2002,11,18,1,Monday,47,2002-11,4,20021118,200211,20021118
2002-11-19,2002,11,19,2,Tuesday,47,2002-11,4,20021119,200211,20021119
2002-11-20,2002,11,20,3,Wednesday,47,2002-11,4,20021120,200211,20021120
2002-11-21,2002,11,21,4,Thursday,47,2002-11,4,20021121,200211,20021121
2002-11-22,2002,11,22,5,Friday,47,2002-11,4,20021122,200211,20021122
2002-11-23,2002,11,23,6,Saturday,47,2002-11,4,20021123,200211,20021123
2002-11-24,2002,11,24,0,Sunday,47,2002-11,4,20021124,200211,20021124
2002-11-25,2002,11,25,1,Monday,48,2002-11,4,20021125,200211,20021125
2002-11-26,2002,11,26,2,Tuesday,48,2002-11,4,20021126,200211,20021126
2002-11-27,2002,11,27,3,Wednesday,48,2002-11,4,20021127,200211,20021127
2002-11-28,2002,11,28,4,Thursday,48,2002-11,4,20021128,200211,20021128
2002-11-29,2002,11,29,5,Friday,48,2002-11,4,20021129,200211,20021129
2002-11-30,2002,11,30,6,Saturday,48,2002-11,4,20021130,200211,20021130
2002-12-01,2002,12,1,0,Sunday,48,2002-12,4,20021201,200212,20021201
2002-12-02,2002,12,2,1,Monday,49,2002-12,4,20021202,200212,20021202
2002-12-03,2002,12,3,2,Tuesday,49,2002-12,4,20021203,200212,20021203
2002-12-04,2002,12,4,3,Wednesday,49,2002-12,4,20021204,200212,20021204
2002-12-05,2002,12,5,4,Thursday,49,2002-12,4,20021205,200212,20021205
2002-12-06,2002,12,6,5,Friday,49,2002-12,4,20021206,200212,20021206
2002-12-07,2002,12,7,6,Saturday,49,2002-12,4,20021207,200212,20021207
2002-12-08,2002,12,8,0,Sunday,49,2002-12,4,20021208,200212,20021208
2002-12-09,2002,12,9,1,Monday,50,2002-12,4,20021209,200212,20021209
2002-12-10,2002,12,10,2,Tuesday,50,2002-12,4,20021210,200212,20021210
2002-12-11,2002,12,11,3,Wednesday,50,2002-12,4,20021211,200212,20021211
2002-12-12,2002,12,12,4,Thursday,50,2002-12,4,20021212,200212,20021212
2002-12-13,2002,12,13,5,Friday,50,2002-12,4,20021213,200212,20021213
2002-12-14,2002,12,14,6,Saturday,50,2002-12,4,20021214,200212,20021214
2002-12-15,2002,12,15,0,Sunday,50,2002-12,4,20021215,200212,20021215
2002-12-16,2002,12,16,1,Monday,51,2002-12,4,20021216,200212,20021216
2002-12-17,2002,12,17,2,Tuesday,51,2002-12,4,20021217,200212,20021217
2002-12-18,2002,12,18,3,Wednesday,51,2002-12,4,20021218,200212,20021218
2002-12-19,2002,12,19,4,Thursday,51,2002-12,4,20021219,200212,20021219
2002-12-20,2002,12,20,5,Friday,51,2002-12,4,20021220,200212,20021220
2002-12-21,2002,12,21,6,Saturday,51,2002-12,4,20021221,200212,20021221
2002-12-22,2002,12,22,0,Sunday,51,2002-12,4,20021222,200212,20021222
2002-12-23,2002,12,23,1,Monday,52,2002-12,4,20021223,200212,20021223
2002-12-24,2002,12,24,2,Tuesday,52,2002-12,4,20021224,200212,20021224
2002-12-25,2002,12,25,3,Wednesday,52,2002-12,4,20021225,200212,20021225
2002-12-26,2002,12,26,4,Thursday,52,2002-12,4,20021226,200212,20021226
2002-12-27,2002,12,27,5,Friday,52,2002-12,4,20021227,200212,20021227
2002-12-28,2002,12,28,6,Saturday,52,2002-12,4,20021228,200212,20021228
2002-12-29,2002,12,29,0,Sunday,52,2002-12,4,20021229,200212,20021229
2002-12-30,2002,12,30,1,Monday,1,2002-12,4,20021230,200212,20021230
2002-12-31,2002,12,31,2,Tuesday,1,2002-12,4,20021231,200212,20021231
2003-01-01,2003,1,1,3,Wednesday,1,2003-01,1,20030101,200301,20030101
2003-01-02,2003,1,2,4,Thursday,1,2003-01,1,20030102,200301,20030102
2003-01-03,2003,1,3,5,Friday,1,2003-01,1,20030103,200301,20030103
2003-01-04,2003,1,4,6,Saturday,1,2003-01,1,20030104,200301,20030104
2003-01-05,2003,1,5,0,Sunday,1,2003-01,1,20030105,200301,20030105
2003-01-06,2003,1,6,1,Monday,2,2003-01,1,20030106,200301,20030106
2003-01-07,2003,1,7,2,Tuesday,2,2003-01,1,20030107,200301,20030107
2003-01-08,2003,1,8,3,Wednesday,2,2003-01,1,20030108,200301,20030108
2003-01-09,2003,1,9,4,Thursday,2,2003-01,1,20030109,200301,20030109
2003-01-10,2003,1,10,5,Friday,2,2003-01,1,20030110,200301,20030110
2003-01-11,2003,1,11,6,Saturday,2,2003-01,1,20030111,200301,20030111
2003-01-12,2003,1,12,0,Sunday,2,2003-01,1,20030112,200301,20030112
2003-01-13,2003,1,13,1,Monday,3,2003-01,1,20030113,200301,20030113
2003-01-14,2003,1,14,2,Tuesday,3,2003-01,1,20030114,200301,20030114
2003-01-15,2003,1,15,3,Wednesday,3,2003-01,1,20030115,200301,20030115
2003-01-16,2003,1,16,4,Thursday,3,2003-01,1,20030116,200301,20030116
2003-01-17,2003,1,17,5,Friday,3,2003-01,1,20030117,200301,20030117
2003-01-18,2003,1,18,6,Saturday,3,2003-01,1,20030118,200301,20030118
2003-01-19,2003,1,19,0,Sunday,3,2003-01,1,20030119,200301,20030119
2003-01-20,2003,1,20,1,Monday,4,2003-01,1,20030120,200301,20030120
2003-01-21,2003,1,21,2,Tuesday,4,2003-01,1,20030121,200301,20030121
2003-01-22,2003,1,22,3,Wednesday,4,2003-01,1,20030122,200301,20030122
2003-01-23,2003,1,23,4,Thursday,4,2003-01,1,20030123,200301,20030123
2003-01-24,2003,1,24,5,Friday,4,2003-01,1,20030124,200301,20030124
2003-01-25,2003,1,25,6,Saturday,4,2003-01,1,20030125,200301,20030125
2003-01-26,2003,1,26,0,Sunday,4,2003-01,1,20030126,200301,20030126
2003-01-27,2003,1,27,1,Monday,5,2003-01,1,20030127,200301,20030127
2003-01-28,2003,1,28,2,Tuesday,5,2003-01,1,20030128,200301,20030128
2003-01-29,2003,1,29,3,Wednesday,5,2003-01,1,20030129,200301,20030129
2003-01-30,2003,1,30,4,Thursday,5,2003-01,1,20030130,200301,20030130
2003-01-31,2003,1,31,5,Friday,5,2003-01,1,20030131,200301,20030131
2003-02-01,2003,2,1,6,Saturday,5,2003-02,1,20030201,200302,20030201
2003-02-02,2003,2,2,0,Sunday,5,2003-02,1,20030202,200302,20030202
2003-02-03,2003,2,3,1,Monday,6,2003-02,1,20030203,200302,20030203
2003-02-04,2003,2,4,2,Tuesday,6,2003-02,1,20030204,200302,20030204
2003-02-05,2003,2,5,3,Wednesday,6,2003-02,1,20030205,200302,20030205
2003-02-06,2003,2,6,4,Thursday,6,2003-02,1,20030206,200302,20030206
2003-02-07,2003,2,7,5,Friday,6,2003-02,1,20030207,200302,20030207
2003-02-08,2003,2,8,6,Saturday,6,2003-02,1,20030208,200302,20030208
2003-02-09,2003,2,9,0,Sunday,6,2003-02,1,20030209,200302,20030209
2003-02-10,2003,2,10,1,Monday,7,2003-02,1,20030210,200302,20030210
2003-02-11,2003,2,11,2,Tuesday,7,2003-02,1,20030211,200302,20030211
2003-02-12,2003,2,12,3,Wednesday,7,2003-02,1,20030212,200302,20030212
2003-02-13,2003,2,13,4,Thursday,7,2003-02,1,20030213,200302,20030213
2003-02-14,2003,2,14,5,Friday,7,2003-02,1,20030214,200302,20030214
2003-02-15,2003,2,15,6,Saturday,7,2003-02,1,20030215,200302,20030215
2003-02-16,2003,2,16,0,Sunday,7,2003-02,1,20030216,200302,20030216
2003-02-17,2003,2,17,1,Monday,8,2003-02,1,20030217,200302,20030217
2003-02-18,2003,2,18,2,Tuesday,8,2003-02,1,20030218,200302,20030218
2003-02-19,2003,2,19,3,Wednesday,8,2003-02,1,20030219,200302,20030219
2003-02-20,2003,2,20,4,Thursday,8,2003-02,1,20030220,200302,20030220
2003-02-21,2003,2,21,5,Friday,8,2003-02,1,20030221,200302,20030221
2003-02-22,2003,2,22,6,Saturday,8,2003-02,1,20030222,200302,20030222
2003-02-23,2003,2,23,0,Sunday,8,2003-02,1,20030223,200302,20030223
2003-02-24,2003,2,24,1,Monday,9,2003-02,1,20030224,200302,20030224
2003-02-25,2003,2,25,2,Tuesday,9,2003-02,1,20030225,200302,20030225
2003-02-26,2003,2,26,3,Wednesday,9,2003-02,1,20030226,200302,20030226
2003-02-27,2003,2,27,4,Thursday,9,2003-02,1,20030227,200302,20030227
2003-02-28,2003,2,28,5,Friday,9,2003-02,1,20030228,200302,20030228
2003-03-01,2003,3,1,6,Saturday,9,2003-03,1,20030301,200303,20030301
2003-03-02,2003,3,2,0,Sunday,9,2003-03,1,20030302,200303,20030302
2003-03-03,2003,3,3,1,Monday,10,2003-03,1,20030303,200303,20030303
2003-03-04,2003,3,4,2,Tuesday,10,2003-03,1,20030304,200303,20030304
2003-03-05,2003,3,5,3,Wednesday,10,2003-03,1,20030305,200303,20030305
2003-03-06,2003,3,6,4,Thursday,10,2003-03,1,20030306,200303,20030306
2003-03-07,2003,3,7,5,Friday,10,2003-03,1,20030307,200303,20030307
2003-03-08,2003,3,8,6,Saturday,10,2003-03,1,20030308,200303,20030308
2003-03-09,2003,3,9,0,Sunday,10,2003-03,1,20030309,200303,20030309
2003-03-10,2003,3,10,1,Monday,11,2003-03,1,20030310,200303,20030310
2003-03-11,2003,3,11,2,Tuesday,11,2003-03,1,20030311,200303,20030311
2003-03-12,2003,3,12,3,Wednesday,11,2003-03,1,20030312,200303,20030312
2003-03-13,2003,3,13,4,Thursday,11,2003-03,1,20030313,200303,20030313
2003-03-14,2003,3,14,5,Friday,11,2003-03,1,20030314,200303,20030314
2003-03-15,2003,3,15,6,Saturday,11,2003-03,1,20030315,200303,20030315
2003-03-16,2003,3,16,0,Sunday,11,2003-03,1,20030316,200303,20030316
2003-03-17,2003,3,17,1,Monday,12,2003-03,1,20030317,200303,20030317
2003-03-18,2003,3,18,2,Tuesday,12,2003-03,1,20030318,200303,20030318
2003-03-19,2003,3,19,3,Wednesday,12,2003-03,1,20030319,200303,20030319
2003-03-20,2003,3,20,4,Thursday,12,2003-03,1,20030320,200303,20030320
2003-03-21,2003,3,21,5,Friday,12,2003-03,1,20030321,200303,20030321
2003-03-22,2003,3,22,6,Saturday,12,2003-03,1,20030322,200303,20030322
2003-03-23,2003,3,23,0,Sunday,12,2003-03,1,20030323,200303,20030323
2003-03-24,2003,3,24,1,Monday,13,2003-03,1,20030324,200303,20030324
2003-03-25,2003,3,25,2,Tuesday,13,2003-03,1,20030325,200303,20030325
2003-03-26,2003,3,26,3,Wednesday,13,2003-03,1,20030326,200303,20030326
2003-03-27,2003,3,27,4,Thursday,13,2003-03,1,20030327,200303,20030327
2003-03-28,2003,3,28,5,Friday,13,2003-03,1,20030328,200303,20030328
2003-03-29,2003,3,29,6,Saturday,13,2003-03,1,20030329,200303,20030329
2003-03-30,2003,3,30,0,Sunday,13,2003-03,1,20030330,200303,20030330
2003-03-31,2003,3,31,1,Monday,14,2003-03,1,20030331,200303,20030331
2003-04-01,2003,4,1,2,Tuesday,14,2003-04,2,20030401,200304,20030401
2003-04-02,2003,4,2,3,Wednesday,14,2003-04,2,20030402,200304,20030402
2003-04-03,2003,4,3,4,Thursday,14,2003-04,2,20030403,200304,20030403
2003-04-04,2003,4,4,5,Friday,14,2003-04,2,20030404,200304,20030404
2003-04-05,2003,4,5,6,Saturday,14,2003-04,2,20030405,200304,20030405
2003-04-06,2003,4,6,0,Sunday,14,2003-04,2,20030406,200304,20030406
2003-04-07,2003,4,7,1,Monday,15,2003-04,2,20030407,200304,20030407
2003-04-08,2003,4,8,2,Tuesday,15,2003-04,2,20030408,200304,20030408
2003-04-09,2003,4,9,3,Wednesday,15,2003-04,2,20030409,200304,20030409
2003-04-10,2003,4,10,4,Thursday,15,2003-04,2,20030410,200304,20030410
2003-04-11,2003,4,11,5,Friday,15,2003-04,2,20030411,200304,20030411
2003-04-12,2003,4,12,6,Saturday,15,2003-04,2,20030412,200304,20030412
2003-04-13,2003,4,13,0,Sunday,15,2003-04,2,20030413,200304,20030413
2003-04-14,2003,4,14,1,Monday,16,2003-04,2,20030414,200304,20030414
2003-04-15,2003,4,15,2,Tuesday,16,2003-04,2,20030415,200304,20030415
2003-04-16,2003,4,16,3,Wednesday,16,2003-04,2,20030416,200304,20030416
2003-04-17,2003,4,17,4,Thursday,16,2003-04,2,20030417,200304,20030417
2003-04-18,2003,4,18,5,Friday,16,2003-04,2,20030418,200304,20030418
2003-04-19,2003,4,19,6,Saturday,16,2003-04,2,20030419,200304,20030419
2003-04-20,2003,4,20,0,Sunday,16,2003-04,2,20030420,200304,20030420
2003-04-21,2003,4,21,1,Monday,17,2003-04,2,20030421,200304,20030421
2003-04-22,2003,4,22,2,Tuesday,17,2003-04,2,20030422,200304,20030422
2003-04-23,2003,4,23,3,Wednesday,17,2003-04,2,20030423,200304,20030423
2003-04-24,2003,4,24,4,Thursday,17,2003-04,2,20030424,200304,20030424
2003-04-25,2003,4,25,5,Friday,17,2003-04,2,20030425,200304,20030425
2003-04-26,2003,4,26,6,Saturday,17,2003-04,2,20030426,200304,20030426
2003-04-27,2003,4,27,0,Sunday,17,2003-04,2,20030427,200304,20030427
2003-04-28,2003,4,28,1,Monday,18,2003-04,2,20030428,200304,20030428
2003-04-29,2003,4,29,2,Tuesday,18,2003-04,2,20030429,200304,20030429
2003-04-30,2003,4,30,3,Wednesday,18,2003-04,2,20030430,200304,20030430
2003-05-01,2003,5,1,4,Thursday,18,2003-05,2,20030501,200305,20030501
2003-05-02,2003,5,2,5,Friday,18,2003-05,2,20030502,200305,20030502
2003-05-03,2003,5,3,6,Saturday,18,2003-05,2,20030503,200305,20030503
2003-05-04,2003,5,4,0,Sunday,18,2003-05,2,20030504,200305,20030504
2003-05-05,2003,5,5,1,Monday,19,2003-05,2,20030505,200305,20030505
2003-05-06,2003,5,6,2,Tuesday,19,2003-05,2,20030506,200305,20030506
2003-05-07,2003,5,7,3,Wednesday,19,2003-05,2,20030507,200305,20030507
2003-05-08,2003,5,8,4,Thursday,19,2003-05,2,20030508,200305,20030508
2003-05-09,2003,5,9,5,Friday,19,2003-05,2,20030509,200305,20030509
2003-05-10,2003,5,10,6,Saturday,19,2003-05,2,20030510,200305,20030510
2003-05-11,2003,5,11,0,Sunday,19,2003-05,2,20030511,200305,20030511
2003-05-12,2003,5,12,1,Monday,20,2003-05,2,20030512,200305,20030512
2003-05-13,2003,5,13,2,Tuesday,20,2003-05,2,20030513,200305,20030513
2003-05-14,2003,5,14,3,Wednesday,20,2003-05,2,20030514,200305,20030514
2003-05-15,2003,5,15,4,Thursday,20,2003-05,2,20030515,200305,20030515
2003-05-16,2003,5,16,5,Friday,20,2003-05,2,20030516,200305,20030516
2003-05-17,2003,5,17,6,Saturday,20,2003-05,2,20030517,200305,20030517
2003-05-18,2003,5,18,0,Sunday,20,2003-05,2,20030518,200305,20030518
2003-05-19,2003,5,19,1,Monday,21,2003-05,2,20030519,200305,20030519
2003-05-20,2003,5,20,2,Tuesday,21,2003-05,2,20030520,200305,20030520
2003-05-21,2003,5,21,3,Wednesday,21,2003-05,2,20030521,200305,20030521
2003-05-22,2003,5,22,4,Thursday,21,2003-05,2,20030522,200305,20030522
2003-05-23,2003,5,23,5,Friday,21,2003-05,2,20030523,200305,20030523
2003-05-24,2003,5,24,6,Saturday,21,2003-05,2,20030524,200305,20030524
2003-05-25,2003,5,25,0,Sunday,21,2003-05,2,20030525,200305,20030525
2003-05-26,2003,5,26,1,Monday,22,2003-05,2,20030526,200305,20030526
2003-05-27,2003,5,27,2,Tuesday,22,2003-05,2,20030527,200305,20030527
2003-05-28,2003,5,28,3,Wednesday,22,2003-05,2,20030528,200305,20030528
2003-05-29,2003,5,29,4,Thursday,22,2003-05,2,20030529,200305,20030529
2003-05-30,2003,5,30,5,Friday,22,2003-05,2,20030530,200305,20030530
2003-05-31,2003,5,31,6,Saturday,22,2003-05,2,20030531,200305,20030531
2003-06-01,2003,6,1,0,Sunday,22,2003-06,2,20030601,200306,20030601
2003-06-02,2003,6,2,1,Monday,23,2003-06,2,20030602,200306,20030602
2003-06-03,2003,6,3,2,Tuesday,23,2003-06,2,20030603,200306,20030603
2003-06-04,2003,6,4,3,Wednesday,23,2003-06,2,20030604,200306,20030604
2003-06-05,2003,6,5,4,Thursday,23,2003-06,2,20030605,200306,20030605
2003-06-06,2003,6,6,5,Friday,23,2003-06,2,20030606,200306,20030606
2003-06-07,2003,6,7,6,Saturday,23,2003-06,2,20030607,200306,20030607
2003-06-08,2003,6,8,0,Sunday,23,2003-06,2,20030608,200306,20030608
2003-06-09,2003,6,9,1,Monday,24,2003-06,2,20030609,200306,20030609
2003-06-10,2003,6,10,2,Tuesday,24,2003-06,2,20030610,200306,20030610
2003-06-11,2003,6,11,3,Wednesday,24,2003-06,2,20030611,200306,20030611
2003-06-12,2003,6,12,4,Thursday,24,2003-06,2,20030612,200306,20030612
2003-06-13,2003,6,13,5,Friday,24,2003-06,2,20030613,200306,20030613
2003-06-14,2003,6,14,6,Saturday,24,2003-06,2,20030614,200306,20030614
2003-06-15,2003,6,15,0,Sunday,24,2003-06,2,20030615,200306,20030615
2003-06-16,2003,6,16,1,Monday,25,2003-06,2,20030616,200306,20030616
2003-06-17,2003,6,17,2,Tuesday,25,2003-06,2,20030617,200306,20030617
2003-06-18,2003,6,18,3,Wednesday,25,2003-06,2,20030618,200306,20030618
2003-06-19,2003,6,19,4,Thursday,25,2003-06,2,20030619,200306,20030619
2003-06-20,2003,6,20,5,Friday,25,2003-06,2,20030620,200306,20030620
2003-06-21,2003,6,21,6,Saturday,25,2003-06,2,20030621,200306,20030621
2003-06-22,2003,6,22,0,Sunday,25,2003-06,2,20030622,200306,20030622
2003-06-23,2003,6,23,1,Monday,26,2003-06,2,20030623,200306,20030623
2003-06-24,2003,6,24,2,Tuesday,26,2003-06,2,20030624,200306,20030624
2003-06-25,2003,6,25,3,Wednesday,26,2003-06,2,20030625,200306,20030625
2003-06-26,2003,6,26,4,Thursday,26,2003-06,2,20030626,200306,20030626
2003-06-27,2003,6,27,5,Friday,26,2003-06,2,20030627,200306,20030627
2003-06-28,2003,6,28,6,Saturday,26,2003-06,2,20030628,200306,20030628
2003-06-29,2003,6,29,0,Sunday,26,2003-06,2,20030629,200306,20030629
2003-06-30,2003,6,30,1,Monday,27,2003-06,2,20030630,200306,20030630
2003-07-01,2003,7,1,2,Tuesday,27,2003-07,3,20030701,200307,20030701
2003-07-02,2003,7,2,3,Wednesday,27,2003-07,3,20030702,200307,20030702
2003-07-03,2003,7,3,4,Thursday,27,2003-07,3,20030703,200307,20030703
2003-07-04,2003,7,4,5,Friday,27,2003-07,3,20030704,200307,20030704
2003-07-05,2003,7,5,6,Saturday,27,2003-07,3,20030705,200307,20030705
2003-07-06,2003,7,6,0,Sunday,27,2003-07,3,20030706,200307,20030706
2003-07-07,2003,7,7,1,Monday,28,2003-07,3,20030707,200307,20030707
2003-07-08,2003,7,8,2,Tuesday,28,2003-07,3,20030708,200307,20030708
2003-07-09,2003,7,9,3,Wednesday,28,2003-07,3,20030709,200307,20030709
2003-07-10,2003,7,10,4,Thursday,28,2003-07,3,20030710,200307,20030710
2003-07-11,2003,7,11,5,Friday,28,2003-07,3,20030711,200307,20030711
2003-07-12,2003,7,12,6,Saturday,28,2003-07,3,20030712,200307,20030712
2003-07-13,2003,7,13,0,Sunday,28,2003-07,3,20030713,200307,20030713
2003-07-14,2003,7,14,1,Monday,29,2003-07,3,20030714,200307,20030714
2003-07-15,2003,7,15,2,Tuesday,29,2003-07,3,20030715,200307,20030715
2003-07-16,2003,7,16,3,Wednesday,29,2003-07,3,20030716,200307,20030716
2003-07-17,2003,7,17,4,Thursday,29,2003-07,3,20030717,200307,20030717
2003-07-18,2003,7,18,5,Friday,29,2003-07,3,20030718,200307,20030718
2003-07-19,2003,7,19,6,Saturday,29,2003-07,3,20030719,200307,20030719
2003-07-20,2003,7,20,0,Sunday,29,2003-07,3,20030720,200307,20030720
2003-07-21,2003,7,21,1,Monday,30,2003-07,3,20030721,200307,20030721
2003-07-22,2003,7,22,2,Tuesday,30,2003-07,3,20030722,200307,20030722
2003-07-23,2003,7,23,3,Wednesday,30,2003-07,3,20030723,200307,20030723
2003-07-24,2003,7,24,4,Thursday,30,2003-07,3,20030724,200307,20030724
2003-07-25,2003,7,25,5,Friday,30,2003-07,3,20030725,200307,20030725
2003-07-26,2003,7,26,6,Saturday,30,2003-07,3,20030726,200307,20030726
2003-07-27,2003,7,27,0,Sunday,30,2003-07,3,20030727,200307,20030727
2003-07-28,2003,7,28,1,Monday,31,2003-07,3,20030728,200307,20030728
2003-07-29,2003,7,29,2,Tuesday,31,2003-07,3,20030729,200307,20030729
2003-07-30,2003,7,30,3,Wednesday,31,2003-07,3,20030730,200307,20030730
2003-07-31,2003,7,31,4,Thursday,31,2003-07,3,20030731,200307,20030731
2003-08-01,2003,8,1,5,Friday,31,2003-08,3,20030801,200308,20030801
2003-08-02,2003,8,2,6,Saturday,31,2003-08,3,20030802,200308,20030802
2003-08-03,2003,8,3,0,Sunday,31,2003-08,3,20030803,200308,20030803
2003-08-04,2003,8,4,1,Monday,32,2003-08,3,20030804,200308,20030804
2003-08-05,2003,8,5,2,Tuesday,32,2003-08,3,20030805,200308,20030805
2003-08-06,2003,8,6,3,Wednesday,32,2003-08,3,20030806,200308,20030806
2003-08-07,2003,8,7,4,Thursday,32,2003-08,3,20030807,200308,20030807
2003-08-08,2003,8,8,5,Friday,32,2003-08,3,20030808,200308,20030808
2003-08-09,2003,8,9,6,Saturday,32,2003-08,3,20030809,200308,20030809
2003-08-10,2003,8,10,0,Sunday,32,2003-08,3,20030810,200308,20030810
2003-08-11,2003,8,11,1,Monday,33,2003-08,3,20030811,200308,20030811
2003-08-12,2003,8,12,2,Tuesday,33,2003-08,3,20030812,200308,20030812
2003-08-13,2003,8,13,3,Wednesday,33,2003-08,3,20030813,200308,20030813
2003-08-14,2003,8,14,4,Thursday,33,2003-08,3,20030814,200308,20030814
2003-08-15,2003,8,15,5,Friday,33,2003-08,3,20030815,200308,20030815
2003-08-16,2003,8,16,6,Saturday,33,2003-08,3,20030816,200308,20030816
2003-08-17,2003,8,17,0,Sunday,33,2003-08,3,20030817,200308,20030817
2003-08-18,2003,8,18,1,Monday,34,2003-08,3,20030818,200308,20030818
2003-08-19,2003,8,19,2,Tuesday,34,2003-08,3,20030819,200308,20030819
